Product_ID,Sale_Date,Sales_Rep,REgion,sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1058,09-03-2023,Eve,South,"? 3,788.08",40,Furniture,2249.76,2598.4,Returning,0.18,Credit Card,Retail,South-Eve
1017,23-12-2023,Alice,East,? 780.27,33,Food,1551.25,1994.01,Returning,0.08,Cash,Online,East-Alice
1007,08-04-2023,Charlie,East,"? 3,758.78",13,Clothing,3597.2,4071.82,Returning,0.29,Bank Transfer,Online,East-Charlie
1046,24-09-2023,Charlie,West,"? 4,695.96",41,Clothing,1825.37,2073.88,Returning,0.27,Cash,Retail,West-Charlie
1013,15-04-2023,Eve,North,"? 7,255.10",42,Furniture,1375.57,1729.71,New,0.04,Cash,Online,North-Eve
1040,19-11-2023,David,North,"? 6,601.62",47,Electronics,2189.54,2617,New,0.01,Bank Transfer,Online,North-David
1042,03-05-2023,Alice,West,"? 7,116.78",37,Furniture,502.86,687.6,Returning,0.21,Cash,Online,West-Alice
1009,29-01-2023,Eve,West,? 182.80,16,Clothing,3745.69,3883.77,Returning,0.18,Bank Transfer,Retail,West-Eve
1050,17-05-2023,Bob,North,"? 2,254.91",45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob
1027,14-07-2023,Bob,South,"? 6,650.67",22,Food,3240.2,3606.09,New,0.07,Cash,Online,South-Bob
1066,14-08-2023,Alice,South,"? 4,891.49",20,Electronics,955.18,1072.82,New,0.03,Bank Transfer,Retail,South-Alice
1005,28-11-2023,David,West,? 152.60,43,Furniture,1200.4,1430.45,New,0.08,Bank Transfer,Retail,West-David
1029,19-06-2023,Eve,South,"? 8,064.50",27,Food,3196.38,3596.64,New,0.01,Cash,Retail,South-Eve
1037,09-01-2023,Charlie,North,"? 7,750.81",41,Clothing,4965.07,5243.13,New,0.01,Credit Card,Online,North-Charlie
1038,09-02-2023,Alice,East,"? 5,529.35",16,Furniture,3899.7,4228.18,New,0.27,Cash,Retail,East-Alice
1083,25-01-2023,David,East,? 757.99,34,Clothing,1167.91,1547.26,New,0.11,Bank Transfer,Online,East-David
1008,18-09-2023,Charlie,South,"? 7,688.50",32,Food,921.32,1236.1,New,0.12,Credit Card,Online,South-Charlie
1065,14-08-2023,Bob,West,"? 5,878.76",26,Clothing,4337.85,4612.49,Returning,0.01,Cash,Retail,West-Bob
1086,04-05-2023,Bob,West,"? 7,841.40",25,Food,2248.71,2626.02,New,0.08,Bank Transfer,Online,West-Bob
1017,07-02-2023,Charlie,West,"? 7,542.30",2,Food,728.41,1094.92,New,0.24,Cash,Retail,West-Charlie
1071,24-11-2023,Alice,West,"? 8,049.72",12,Food,4317.95,4636.59,New,0.18,Credit Card,Retail,West-Alice
1089,08-09-2023,Bob,West,"? 5,228.28",40,Furniture,4089.66,4275.96,New,0.23,Credit Card,Online,West-Bob
1045,25-06-2023,Eve,South,"? 1,489.21",9,Clothing,4920.34,5129.19,Returning,0.13,Credit Card,Online,South-Eve
1004,31-03-2023,Charlie,East,"? 6,744.46",12,Clothing,4553.23,5038.74,New,0.09,Credit Card,Retail,East-Charlie
1036,06-02-2023,Charlie,East,"? 6,242.69",26,Electronics,4266.36,4331.43,Returning,0.14,Credit Card,Retail,East-Charlie
1070,12-11-2023,Bob,South,"? 7,448.31",9,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,South-Bob
1031,25-06-2023,Alice,West,"? 1,781.82",10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice
1019,11-10-2023,Eve,South,"? 2,030.25",32,Electronics,2866.47,3286.47,New,0.09,Credit Card,Online,South-Eve
1061,22-03-2023,Alice,East,"? 8,915.05",34,Clothing,2680.82,2771.02,New,0.2,Bank Transfer,Online,East-Alice
1054,24-04-2023,David,North,"? 7,524.78",48,Food,2316.92,2462.63,New,0.04,Credit Card,Online,North-David
1039,09-02-2023,David,South,"? 9,091.46",20,Food,2014.11,2056.35,Returning,0.21,Bank Transfer,Retail,South-David
1091,28-10-2023,Bob,West,"? 7,611.28",39,Furniture,2184.49,2540.42,Returning,0.27,Bank Transfer,Online,West-Bob
1074,12-08-2023,Bob,East,"? 6,011.84",2,Food,2868.02,2994.74,Returning,0.18,Bank Transfer,Online,East-Bob
1090,14-11-2023,Bob,East,"? 6,575.91",1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob
1019,15-12-2023,David,East,"? 8,902.37",36,Clothing,1340.51,1567.92,New,0.29,Cash,Online,East-David
1039,25-04-2023,Alice,East,"? 5,830.19",24,Clothing,2615.48,3062.22,New,0.19,Bank Transfer,Retail,East-Alice
1067,05-07-2023,Alice,West,"? 6,360.67",27,Furniture,3624.97,3836.52,New,0.08,Cash,Online,West-Alice
1045,19-11-2023,Bob,North,"? 1,649.12",2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob
1013,25-02-2023,Eve,East,"? 4,791.82",31,Food,2757.06,3023.97,Returning,0.21,Cash,Online,East-Eve
1092,09-02-2023,Alice,South,"? 7,192.33",14,Clothing,3586.58,4068.43,New,0.22,Credit Card,Online,South-Alice
1058,20-12-2023,David,North,"? 2,782.33",2,Clothing,2250.91,2558.68,New,0.09,Credit Card,Retail,North-David
1020,09-02-2023,Charlie,East,"? 2,102.32",29,Electronics,184.05,675.91,Returning,0.1,Cash,Retail,East-Charlie
1092,13-12-2023,Charlie,North,"? 3,206.89",15,Clothing,2273.88,2696.02,New,0.3,Cash,Online,North-Charlie
1072,25-08-2023,Charlie,South,"? 2,490.86",12,Food,1517.4,1545.02,New,0.03,Bank Transfer,Retail,South-Charlie
1061,16-10-2023,Eve,East,"? 2,227.64",37,Furniture,4651.77,4984.39,Returning,0.12,Cash,Retail,East-Eve
1039,19-09-2023,Bob,South,"? 4,306.02",28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob
1001,04-08-2023,David,West,"? 9,087.60",20,Food,3279.76,3563.97,Returning,0.25,Cash,Retail,West-David
1003,27-05-2023,Eve,East,"? 5,119.89",39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve
1077,02-12-2023,David,East,"? 1,960.41",24,Electronics,2258.54,2439.49,Returning,0.2,Credit Card,Retail,East-David
1092,17-06-2023,David,East,? 862.02,21,Clothing,2792.2,3254.55,New,0.02,Credit Card,Retail,East-David
1062,02-04-2023,Bob,East,"? 6,991.95",10,Clothing,1524.88,1636.14,New,0.2,Bank Transfer,Online,East-Bob
1063,19-12-2023,Charlie,West,"? 3,889.71",46,Furniture,2302.62,2740.93,Returning,0.25,Bank Transfer,Online,West-Charlie
1025,28-02-2023,Bob,East,"? 8,236.13",14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob
1056,28-02-2023,Eve,North,"? 6,629.16",37,Electronics,1555.41,1609.94,Returning,0.16,Credit Card,Online,North-Eve
1033,31-10-2023,Eve,East,"? 7,982.79",18,Furniture,3124.48,3553.27,Returning,0.12,Cash,Retail,East-Eve
1038,18-06-2023,Eve,West,"? 2,792.27",24,Clothing,1543.91,1862.88,New,0.09,Bank Transfer,Online,West-Eve
1006,26-09-2023,Bob,East,"? 6,954.35",14,Food,4503.73,4879.88,New,0.24,Bank Transfer,Retail,East-Bob
1058,29-12-2023,David,North,"? 2,714.21",34,Electronics,3160.61,3273.22,Returning,0.08,Credit Card,Retail,North-David
1044,14-02-2023,David,West,"? 9,396.78",12,Electronics,2221.31,2494.48,Returning,0.22,Bank Transfer,Online,West-David
1045,11-12-2023,Alice,West,"? 6,400.11",22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice
1032,30-06-2023,Eve,North,"? 3,312.67",6,Clothing,2522.76,2840.14,Returning,0.07,Credit Card,Retail,North-Eve
1045,19-06-2023,David,North,"? 2,768.17",36,Electronics,3835.64,4076.77,Returning,0.1,Credit Card,Retail,North-David
1061,22-12-2023,Alice,North,"? 1,990.17",45,Clothing,1364.51,1844.8,Returning,0.18,Cash,Online,North-Alice
1047,10-07-2023,David,North,"? 6,976.95",36,Food,4043.53,4384.85,New,0.14,Cash,Online,North-David
1021,04-06-2023,Eve,North,"? 2,265.28",22,Electronics,1296.44,1751.24,New,0.22,Cash,Online,North-Eve
1080,07-07-2023,Charlie,West,"? 5,993.50",14,Food,4127.54,4495.13,New,0.06,Bank Transfer,Retail,West-Charlie
1085,07-01-2023,Eve,West,"? 2,719.89",16,Food,472.08,842.46,New,0,Cash,Retail,West-Eve
1075,13-05-2023,Bob,East,"? 6,653.49",36,Clothing,4337.61,4386.82,Returning,0.23,Credit Card,Online,East-Bob
1036,23-08-2023,David,East,"? 8,167.90",25,Food,2520.97,2707.11,New,0.25,Cash,Retail,East-David
1099,14-02-2023,David,South,"? 7,802.45",32,Clothing,1517.86,1948.46,New,0.02,Credit Card,Online,South-David
1019,10-11-2023,Bob,East,"? 7,632.43",33,Furniture,1362.31,1486.29,Returning,0.18,Credit Card,Retail,East-Bob
1020,06-09-2023,Bob,East,"? 1,958.45",45,Clothing,2188.45,2255.05,New,0.11,Bank Transfer,Retail,East-Bob
1057,31-01-2023,Charlie,North,? 975.01,36,Food,4995.3,5165.09,Returning,0.24,Cash,Online,North-Charlie
1018,23-01-2023,David,North,"? 7,019.59",20,Furniture,1140.62,1258.63,Returning,0.26,Bank Transfer,Online,North-David
1047,09-06-2023,David,East,"? 3,746.64",18,Clothing,560.92,1024.31,Returning,0.26,Cash,Online,East-David
1049,29-12-2023,Charlie,South,"? 4,380.23",38,Food,2945.92,3381.22,Returning,0.23,Cash,Retail,South-Charlie
1014,07-06-2023,Alice,North,? 408.38,3,Electronics,2468.29,2723.13,Returning,0.08,Cash,Retail,North-Alice
1015,08-02-2023,Charlie,East,"? 2,669.81",23,Electronics,2644.77,2684.83,New,0.24,Cash,Online,East-Charlie
1031,23-03-2023,Eve,East,? 433.40,32,Clothing,3351.33,3711.47,New,0.16,Cash,Retail,East-Eve
1001,22-12-2023,David,West,"? 8,803.94",45,Clothing,1372.36,1687.83,New,0.02,Credit Card,Online,West-David
1054,15-09-2023,Bob,South,"? 2,509.63",16,Electronics,4557.79,5043.36,Returning,0.14,Credit Card,Retail,South-Bob
1003,25-07-2023,Eve,West,"? 5,617.64",5,Food,2206.58,2490.47,New,0.28,Cash,Online,West-Eve
1016,18-03-2023,David,South,? 485.90,4,Food,688.98,863.81,New,0.27,Credit Card,Retail,South-David
1087,12-01-2023,Charlie,North,"? 6,701.79",21,Food,3724.38,3988.7,New,0.03,Bank Transfer,Retail,North-Charlie
1057,22-10-2023,Eve,South,"? 3,297.97",40,Clothing,3233.37,3723.21,New,0.22,Bank Transfer,Retail,South-Eve
1075,12-08-2023,David,East,"? 8,989.40",14,Furniture,1612.93,1964.15,Returning,0.24,Bank Transfer,Retail,East-David
1012,13-01-2023,Alice,East,"? 8,892.37",39,Furniture,3126.52,3465.79,New,0.08,Cash,Online,East-Alice
1074,15-02-2023,Alice,South,"? 3,320.38",31,Furniture,1138.32,1266.25,Returning,0.14,Cash,Retail,South-Alice
1096,04-06-2023,Bob,South,"? 9,019.51",14,Furniture,2251.95,2626.32,Returning,0.21,Credit Card,Online,South-Bob
1016,23-04-2023,David,South,"? 9,961.96",6,Furniture,4502.09,4879.72,New,0.13,Credit Card,Online,South-David
1072,21-08-2023,Alice,West,"? 8,271.62",12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice
1076,17-01-2023,Charlie,South,"? 8,464.23",16,Clothing,1964.15,2211.17,Returning,0.21,Bank Transfer,Online,South-Charlie
1024,26-12-2023,David,North,"? 2,565.19",17,Furniture,4114.66,4269.02,Returning,0.27,Bank Transfer,Retail,North-David
1028,11-08-2023,Charlie,West,"? 5,809.35",45,Clothing,4848.98,4985.75,Returning,0.2,Bank Transfer,Online,West-Charlie
1008,20-12-2023,Charlie,West,? 765.83,23,Clothing,2296.93,2319.62,Returning,0.23,Bank Transfer,Retail,West-Charlie
1092,07-07-2023,Alice,South,"? 1,039.69",14,Furniture,2559.65,2709.4,Returning,0.11,Credit Card,Retail,South-Alice
1036,10-12-2023,David,North,"? 9,989.04",7,Food,2882.25,3163.7,Returning,0.05,Cash,Retail,North-David
1090,31-12-2023,Eve,West,"? 3,333.73",46,Clothing,4665.12,4675.9,New,0.19,Cash,Retail,West-Eve
1008,12-06-2023,Alice,East,"? 7,507.02",32,Food,4298.12,4446.9,New,0.1,Bank Transfer,Online,East-Alice
1058,22-11-2023,Alice,West,"? 8,085.98",15,Clothing,894.48,1336.37,Returning,0.26,Cash,Retail,West-Alice
1060,15-03-2023,David,South,"? 8,594.43",44,Clothing,2211.95,2512.84,Returning,0.04,Cash,Online,South-David
1050,21-08-2023,David,North,"? 9,976.52",17,Furniture,2346.8,2654.65,New,0.13,Cash,Retail,North-David
1028,12-08-2023,Charlie,South,"? 2,490.82",41,Clothing,3956.03,4163.68,New,0.12,Bank Transfer,Retail,South-Charlie
1092,15-11-2023,David,East,? 499.47,47,Electronics,3034.32,3375.79,New,0.28,Credit Card,Online,East-David
1041,01-03-2023,Charlie,East,"? 4,170.80",44,Electronics,3288.39,3391.46,New,0.05,Credit Card,Retail,East-Charlie
1100,01-12-2023,Alice,East,"? 1,387.80",34,Furniture,4991.09,5402.28,Returning,0,Cash,Retail,East-Alice
1064,10-08-2023,Bob,South,? 322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob
1027,06-02-2023,Eve,West,"? 3,668.23",45,Food,1153.9,1485.34,New,0.25,Credit Card,Retail,West-Eve
1063,05-10-2023,Alice,South,"? 7,859.01",27,Food,2069.08,2246.24,New,0.06,Bank Transfer,Retail,South-Alice
1017,15-07-2023,David,North,"? 5,705.19",23,Electronics,1771.52,2147.8,New,0.07,Bank Transfer,Online,North-David
1073,18-12-2023,Eve,West,"? 3,196.50",40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve
1033,30-08-2023,Bob,East,"? 6,577.99",14,Food,504.3,735.95,Returning,0.21,Cash,Retail,East-Bob
1084,20-11-2023,Bob,South,"? 2,396.98",15,Furniture,3420.72,3513.74,New,0.02,Cash,Online,South-Bob
1077,07-08-2023,Charlie,East,? 242.38,43,Food,4402.66,4724.7,New,0.1,Bank Transfer,Retail,East-Charlie
1092,11-07-2023,Eve,East,"? 7,667.10",33,Electronics,2595.42,3083.06,New,0.08,Credit Card,Online,East-Eve
1029,17-01-2023,Charlie,North,"? 6,275.06",31,Electronics,2719,3133.55,Returning,0.17,Bank Transfer,Retail,North-Charlie
1013,12-01-2023,Alice,West,"? 7,646.80",35,Electronics,1312.71,1352.11,Returning,0.22,Bank Transfer,Retail,West-Alice
1046,12-07-2023,Eve,North,? 485.49,17,Furniture,3850.99,4045.34,Returning,0.16,Credit Card,Online,North-Eve
1035,22-01-2023,Alice,North,"? 8,387.48",28,Furniture,3771.38,4234.92,New,0.28,Credit Card,Retail,North-Alice
1006,30-04-2023,Charlie,North,"? 6,233.31",19,Clothing,2962.41,3218.9,New,0.29,Cash,Retail,North-Charlie
1082,29-07-2023,Eve,East,"? 5,677.61",46,Food,1102.69,1437.12,New,0.11,Credit Card,Online,East-Eve
1069,02-11-2023,Charlie,North,"? 6,283.68",23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie
1047,27-09-2023,Eve,North,"? 8,657.89",32,Electronics,367.98,806.14,Returning,0.22,Credit Card,Retail,North-Eve
1025,11-07-2023,Charlie,West,"? 5,910.67",40,Electronics,2983.85,3239.74,New,0.27,Credit Card,Online,West-Charlie
1066,24-06-2023,Bob,West,"? 5,851.41",13,Furniture,4133.92,4358.37,New,0.13,Cash,Retail,West-Bob
1010,12-10-2023,Charlie,North,"? 9,907.72",20,Furniture,4298.74,4475.19,Returning,0.16,Cash,Online,North-Charlie
1056,23-07-2023,Bob,West,"? 7,591.63",35,Furniture,2344.93,2707.25,New,0.12,Credit Card,Retail,West-Bob
1030,13-06-2023,Charlie,West,"? 4,478.71",5,Clothing,3932.14,4082.76,New,0.26,Credit Card,Online,West-Charlie
1005,08-09-2023,Eve,North,"? 7,103.23",9,Electronics,4737.06,4869.5,New,0.07,Cash,Online,North-Eve
1033,15-08-2023,Eve,East,"? 3,953.38",29,Clothing,1412.09,1596.65,Returning,0.07,Cash,Online,East-Eve
1065,07-01-2023,Eve,North,"? 2,365.87",6,Clothing,2019.9,2116.74,New,0.11,Credit Card,Online,North-Eve
1018,29-01-2023,David,West,"? 6,008.83",25,Food,4660.82,5011.43,New,0.07,Bank Transfer,Online,West-David
1096,02-02-2023,Alice,East,"? 9,289.00",31,Electronics,1724.24,2036.2,New,0.17,Cash,Online,East-Alice
1049,14-05-2023,Eve,South,"? 9,298.48",22,Electronics,4573.69,4820.3,New,0.04,Cash,Online,South-Eve
1011,20-03-2023,Bob,East,"? 3,484.86",2,Furniture,4906.17,5107.43,Returning,0.1,Cash,Online,East-Bob
1085,27-02-2023,Eve,West,"? 5,324.01",45,Furniture,3325.96,3781.4,Returning,0.27,Credit Card,Online,West-Eve
1026,26-01-2023,David,East,"? 2,195.20",5,Food,4093.61,4117.88,Returning,0.12,Credit Card,Retail,East-David
1063,14-08-2023,Bob,North,"? 9,956.75",27,Clothing,3760.25,4147.11,New,0.22,Cash,Online,North-Bob
1089,12-10-2023,David,South,"? 9,813.07",25,Furniture,3512.69,3964.63,Returning,0.03,Credit Card,Retail,South-David
1086,04-01-2023,Bob,South,"? 6,530.14",8,Furniture,1569.31,1798.02,New,0.07,Credit Card,Online,South-Bob
1059,09-04-2023,Charlie,South,"? 8,063.70",1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie
1027,08-02-2023,Alice,West,"? 7,179.49",20,Electronics,1748.11,2220.9,New,0.23,Credit Card,Retail,West-Alice
1049,28-09-2023,Alice,West,"? 5,972.27",44,Furniture,3351.33,3465.35,Returning,0.12,Bank Transfer,Online,West-Alice
1077,12-10-2023,David,South,? 628.15,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David
1033,06-06-2023,Alice,East,"? 4,602.17",32,Food,108.99,351.6,Returning,0.27,Credit Card,Retail,East-Alice
1098,16-03-2023,David,South,"? 6,780.38",11,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David
1099,15-10-2023,David,East,"? 6,807.56",39,Electronics,3592.89,4004,New,0.13,Cash,Online,East-David
1001,10-05-2023,David,East,"? 3,793.91",47,Food,4865.33,5316.13,New,0.06,Bank Transfer,Online,East-David
1021,24-06-2023,Alice,West,"? 9,422.75",24,Electronics,4916.17,5309.32,Returning,0.19,Credit Card,Online,West-Alice
1055,25-03-2023,David,East,"? 1,756.83",11,Electronics,2495.2,2600.93,New,0.21,Bank Transfer,Retail,East-David
1006,22-01-2023,Alice,South,"? 5,053.56",29,Electronics,4353.29,4405.8,New,0.04,Bank Transfer,Online,South-Alice
1092,27-01-2023,David,West,"? 6,939.75",26,Furniture,3697.29,4003.96,New,0.24,Cash,Online,West-David
1081,14-07-2023,Eve,North,"? 7,001.64",16,Clothing,2530.15,2568.13,New,0.01,Credit Card,Online,North-Eve
1069,03-12-2023,David,North,"? 6,521.53",35,Electronics,2885.16,3224.84,New,0.14,Cash,Online,North-David
1095,24-08-2023,Bob,West,"? 2,825.35",20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob
1005,02-04-2023,David,South,"? 1,646.45",46,Furniture,4691.42,5026.19,Returning,0.22,Bank Transfer,Retail,South-David
1003,21-01-2023,Charlie,North,"? 6,395.81",3,Furniture,1792.05,2091.23,Returning,0.09,Cash,Retail,North-Charlie
1053,30-10-2023,David,North,"? 6,033.09",1,Food,2258.44,2475.56,New,0.25,Cash,Online,North-David
1023,23-12-2023,Bob,East,"? 1,875.62",47,Electronics,3374.72,3483.15,Returning,0.18,Cash,Online,East-Bob
1053,25-03-2023,Bob,East,"? 7,080.88",1,Clothing,1702.82,1862.61,Returning,0.24,Cash,Retail,East-Bob
1037,19-09-2023,Alice,South,"? 4,606.20",17,Electronics,1308.58,1575.59,New,0.3,Cash,Online,South-Alice
1074,27-05-2023,Eve,West,"? 6,710.83",2,Food,3173.69,3503.11,New,0.2,Bank Transfer,Retail,West-Eve
1074,14-09-2023,David,South,"? 8,389.93",29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David
1083,27-02-2023,Alice,West,"? 1,780.31",20,Clothing,3617.59,4003.5,New,0.01,Credit Card,Retail,West-Alice
1017,15-01-2023,Eve,North,? 289.53,6,Furniture,2594.42,3081.04,Returning,0.1,Bank Transfer,Retail,North-Eve
1085,11-06-2023,David,East,"? 7,813.12",8,Food,3048.48,3198.54,Returning,0.03,Bank Transfer,Online,East-David
1078,12-06-2023,Charlie,South,"? 6,136.00",29,Electronics,3177.81,3222.65,Returning,0.08,Credit Card,Retail,South-Charlie
1073,16-11-2023,David,South,"? 7,026.43",48,Clothing,2658.9,2838.27,New,0.25,Credit Card,Online,South-David
1001,08-10-2023,Bob,West,"? 8,397.73",33,Furniture,2933.54,3307.75,Returning,0.01,Bank Transfer,Retail,West-Bob
1051,07-10-2023,Bob,West,"? 8,047.83",3,Furniture,3434.75,3659.42,New,0.16,Cash,Online,West-Bob
1045,12-01-2023,Charlie,South,"? 9,613.11",35,Furniture,3777.94,4188.66,New,0.17,Bank Transfer,Online,South-Charlie
1077,01-10-2023,Alice,West,"? 5,405.76",5,Electronics,3650.89,3930.06,New,0.17,Bank Transfer,Online,West-Alice
1004,28-09-2023,Eve,South,"? 4,936.11",27,Clothing,4354.6,4820.2,New,0.14,Credit Card,Retail,South-Eve
1062,27-07-2023,David,South,"? 4,078.68",44,Electronics,987.74,1462.19,New,0.24,Bank Transfer,Online,South-David
1065,27-01-2023,Bob,South,"? 1,621.54",12,Electronics,2035.68,2079.64,Returning,0.04,Cash,Online,South-Bob
1032,13-03-2023,Alice,North,"? 5,768.81",20,Electronics,4741.59,4975.23,New,0.09,Credit Card,Online,North-Alice
1034,01-03-2023,Charlie,West,"? 2,842.42",45,Food,2013.12,2321.87,New,0.18,Bank Transfer,Retail,West-Charlie
1092,25-05-2023,Bob,East,"? 9,220.94",20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob
1095,03-04-2023,Charlie,East,"? 5,873.59",9,Food,2650.95,2860.42,New,0.12,Cash,Retail,East-Charlie
1072,05-11-2023,David,West,"? 5,969.12",39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David
1039,08-01-2023,Eve,South,"? 3,613.75",4,Electronics,1054.12,1175.22,Returning,0.12,Bank Transfer,Retail,South-Eve
1026,20-03-2023,Bob,East,? 614.69,19,Electronics,4991.68,5296.65,New,0.12,Bank Transfer,Online,East-Bob
1034,27-01-2023,Bob,East,? 414.26,38,Food,2729.75,3081.5,New,0.01,Bank Transfer,Online,East-Bob
1054,23-06-2023,David,West,"? 4,291.02",27,Electronics,1456.09,1510.43,Returning,0.17,Cash,Retail,West-David
1003,19-02-2023,Alice,East,? 937.20,45,Electronics,4974.14,5227.93,New,0.21,Bank Transfer,Online,East-Alice
1050,18-07-2023,Eve,South,"? 6,107.78",43,Furniture,4834.47,4973.38,Returning,0.03,Bank Transfer,Online,South-Eve
1012,15-12-2023,Bob,West,"? 8,821.63",13,Electronics,2231.66,2596.61,Returning,0.09,Bank Transfer,Retail,West-Bob
1065,30-06-2023,Eve,South,"? 8,840.86",13,Furniture,1339,1441.88,Returning,0.23,Credit Card,Retail,South-Eve
1054,24-01-2023,Bob,East,"? 6,624.55",22,Electronics,4200.08,4647.28,Returning,0.11,Cash,Online,East-Bob
1005,12-11-2023,Eve,East,"? 2,191.20",28,Clothing,3592.32,3813.48,New,0.07,Credit Card,Retail,East-Eve
1094,15-02-2023,Charlie,South,"? 8,643.67",47,Food,3450.36,3557.38,New,0.2,Credit Card,Online,South-Charlie
1094,15-01-2023,Bob,North,"? 8,872.33",45,Furniture,4470.91,4695.54,Returning,0.06,Cash,Retail,North-Bob
1057,02-06-2023,Eve,East,"? 2,046.87",22,Food,3462.61,3672.89,Returning,0.27,Credit Card,Online,East-Eve
1017,10-08-2023,Alice,North,"? 7,400.52",43,Furniture,1454.8,1674.97,New,0.03,Credit Card,Online,North-Alice
1047,25-07-2023,Charlie,East,"? 2,936.54",19,Furniture,3484.62,3781.55,Returning,0.21,Credit Card,Retail,East-Charlie
1023,30-09-2023,Charlie,North,"? 8,046.14",8,Furniture,1563.78,1829.16,Returning,0.15,Cash,Online,North-Charlie
1079,24-08-2023,Alice,North,"? 9,972.66",8,Clothing,3808.23,3891.62,Returning,0.26,Bank Transfer,Online,North-Alice
1085,06-12-2023,Eve,North,? 397.26,42,Electronics,3117.75,3159.88,New,0.04,Cash,Retail,North-Eve
1014,16-08-2023,David,South,"? 8,983.92",26,Furniture,433.19,800.6,Returning,0.2,Cash,Online,South-David
1066,09-01-2023,Alice,North,"? 6,264.04",48,Clothing,2588.54,2872.8,New,0.17,Cash,Online,North-Alice
1075,15-06-2023,Eve,North,"? 9,736.49",26,Furniture,1749.34,1935.25,New,0.14,Credit Card,Online,North-Eve
1051,15-11-2023,Alice,North,"? 4,703.59",23,Electronics,1676.42,2082.52,New,0.15,Bank Transfer,Retail,North-Alice
1038,02-08-2023,Alice,East,"? 8,489.14",43,Furniture,3031.17,3231.32,Returning,0.22,Cash,Retail,East-Alice
1064,27-04-2023,Bob,North,? 717.70,13,Clothing,1645.51,2045.53,Returning,0.28,Cash,Retail,North-Bob
1098,10-12-2023,Eve,East,"? 3,419.26",28,Electronics,3895.62,4055.44,New,0.03,Bank Transfer,Retail,East-Eve
1038,13-03-2023,David,North,? 763.46,9,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,North-David
1050,05-03-2023,Bob,North,"? 9,755.90",20,Electronics,3318.92,3785.91,New,0.24,Bank Transfer,Online,North-Bob
1098,24-07-2023,Alice,South,"? 8,188.04",19,Electronics,4055.51,4258.84,Returning,0.03,Credit Card,Online,South-Alice
1082,28-07-2023,Alice,East,"? 8,540.22",48,Food,3380.52,3778.94,Returning,0.3,Bank Transfer,Online,East-Alice
1030,13-03-2023,Alice,North,"? 9,385.86",39,Food,2511.28,2658.06,New,0.19,Credit Card,Retail,North-Alice
1079,04-10-2023,Eve,East,? 942.52,12,Food,4754.02,5080.74,New,0.2,Cash,Online,East-Eve
1091,01-10-2023,Eve,East,"? 3,917.42",15,Electronics,1534.7,1972.62,Returning,0.06,Credit Card,Retail,East-Eve
1051,16-11-2023,Bob,West,? 803.25,31,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,West-Bob
1063,04-12-2023,David,South,"? 2,186.85",14,Clothing,2188.35,2605.36,Returning,0.2,Credit Card,Retail,South-David
1098,01-01-2024,Bob,South,"? 2,370.72",11,Clothing,213.41,503.36,Returning,0.27,Bank Transfer,Online,South-Bob
1052,05-04-2023,Charlie,South,"? 4,744.16",26,Clothing,4771.99,5079.65,New,0.29,Credit Card,Online,South-Charlie
1038,15-06-2023,Alice,West,"? 2,758.77",42,Food,1089.09,1355.44,New,0.06,Cash,Retail,West-Alice
1097,01-02-2023,Alice,West,"? 1,099.68",27,Electronics,3955.19,4393.68,Returning,0.04,Credit Card,Online,West-Alice
1088,11-01-2023,Alice,South,"? 1,758.16",11,Food,3884.13,3915.41,Returning,0.02,Cash,Online,South-Alice
1079,28-10-2023,Bob,West,"? 1,558.03",38,Furniture,1127.76,1265.66,Returning,0.26,Bank Transfer,Retail,West-Bob
1030,05-08-2023,Bob,West,"? 9,733.46",34,Electronics,3125.07,3564.19,Returning,0.09,Cash,Online,West-Bob
